NetC;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
10/07/20 13:00;Torchiarolo - Fanin     ;;;4.54;;6.04;4.70;;;;2.39
10/07/20 14:00;Torchiarolo - Fanin     ;;9.04;3.81;;6.97;5.32;;;;2.46
10/07/20 15:00;Torchiarolo - Fanin     ;;;3.14;;10.49;8.51;;;;3.87
10/07/20 16:00;Torchiarolo - Fanin     ;;6.11;4.62;;9.03;7.54;;;;3.21
10/07/20 17:00;Torchiarolo - Fanin     ;;;7.76;;12.59;10.97;;;;3.62
10/07/20 18:00;Torchiarolo - Fanin     ;;11.48;8.26;;11.89;9.99;;;;3.03
10/07/20 19:00;Torchiarolo - Fanin     ;;;5.66;;7.57;6.19;;;;3.13
10/07/20 20:00;Torchiarolo - Fanin     ;;15.38;3.90;;5.68;4.87;;;;2.97
10/07/20 21:00;Torchiarolo - Fanin     ;;;3.41;;4.52;3.47;;;;3.89
10/07/20 22:00;Torchiarolo - Fanin     ;;8.79;2.32;;5.56;4.70;;;;3.56
10/07/20 23:00;Torchiarolo - Fanin     ;;;3.44;;6.78;5.78;;;;3.81
10/08/20 00:00;Torchiarolo - Fanin     ;;8.06;4.45;;6.03;4.85;;;;3.44
10/08/20 01:00;Torchiarolo - Fanin     ;;;2.51;;5.59;4.38;;;;
10/08/20 02:00;Torchiarolo - Fanin     ;;7.57;0.32;;6.40;5.27;;;;3.58
10/08/20 03:00;Torchiarolo - Fanin     ;;;1.30;;;;;;;3.31
10/08/20 04:00;Torchiarolo - Fanin     ;;4.64;2.57;;4.32;3.48;;;;2.95
10/08/20 05:00;Torchiarolo - Fanin     ;;;1.71;;5.60;4.35;;;;3.55
10/08/20 06:00;Torchiarolo - Fanin     ;;5.62;1.79;;6.50;5.70;;;;3.32
10/08/20 07:00;Torchiarolo - Fanin     ;;;1.99;;10.42;8.91;;;;3.18
10/08/20 08:00;Torchiarolo - Fanin     ;;3.42;3.70;;9.34;7.09;;;;3.29
10/08/20 09:00;Torchiarolo - Fanin     ;;;3.46;;6.70;5.23;;;;3.45
10/08/20 10:00;Torchiarolo - Fanin     ;;8.30;1.54;;3.45;2.17;;;;3.06
10/08/20 11:00;Torchiarolo - Fanin     ;;;22.85;;3.43;2.10;;;;2.87
10/08/20 12:00;Torchiarolo - Fanin     ;;11.72;7.86;;2.61;1.76;;;;2.99
10/08/20 13:00;Torchiarolo - Fanin     ;;;2.41;;2.38;1.36;;;;2.93
10/08/20 14:00;Torchiarolo - Fanin     ;;10.99;2.65;;2.06;1.31;;;;3.46
10/08/20 15:00;Torchiarolo - Fanin     ;;;2.15;;2.18;1.54;;;;3.63
10/08/20 16:00;Torchiarolo - Fanin     ;;8.30;1.61;;2.51;1.80;;;;2.89
10/08/20 17:00;Torchiarolo - Fanin     ;;;0.75;;2.75;1.87;;;;2.58
10/08/20 18:00;Torchiarolo - Fanin     ;;10.50;1.91;;3.43;2.85;;;;2.70
10/08/20 19:00;Torchiarolo - Fanin     ;;;3.95;;3.65;2.77;;;;2.51
10/08/20 20:00;Torchiarolo - Fanin     ;;9.04;4.80;;3.04;2.41;;;;2.25
10/08/20 21:00;Torchiarolo - Fanin     ;;;2.81;;2.97;2.32;;;;2.32
10/08/20 22:00;Torchiarolo - Fanin     ;;8.06;1.14;;3.84;3.10;;;;2.41
10/08/20 23:00;Torchiarolo - Fanin     ;;;2.48;;3.36;2.80;;;;2.56
10/09/20 00:00;Torchiarolo - Fanin     ;;7.08;6.92;;3.56;2.73;;;;2.15
10/09/20 01:00;Torchiarolo - Fanin     ;;;5.30;;3.06;2.36;;;;2.90
10/09/20 02:00;Torchiarolo - Fanin     ;;7.81;5.16;;3.56;2.93;;;;2.89
10/09/20 03:00;Torchiarolo - Fanin     ;;;4.16;;2.88;2.23;;;;2.91
10/09/20 04:00;Torchiarolo - Fanin     ;;4.64;1.63;;5.37;4.88;;;;2.83
10/09/20 05:00;Torchiarolo - Fanin     ;;;1.48;;8.20;7.19;;;;2.77
10/09/20 06:00;Torchiarolo - Fanin     ;;9.28;4.64;;8.95;7.82;;;;2.70
10/09/20 07:00;Torchiarolo - Fanin     ;;;7.29;;15.32;13.06;;;;2.35
10/09/20 08:00;Torchiarolo - Fanin     ;;5.86;5.83;;16.97;12.62;;;;2.75
10/09/20 09:00;Torchiarolo - Fanin     ;;;4.73;;4.38;3.41;;;;3.08
10/09/20 10:00;Torchiarolo - Fanin     ;;6.35;4.29;;4.99;3.54;;;;3.78
10/09/20 11:00;Torchiarolo - Fanin     ;;;6.63;;3.73;2.81;;;;3.47
10/09/20 12:00;Torchiarolo - Fanin     ;;8.06;5.21;;2.64;1.91;;;;3.05
10/09/20 13:00;Torchiarolo - Fanin     ;;;2.55;;3.11;2.41;;;;3.12
10/09/20 14:00;Torchiarolo - Fanin     ;;10.99;1.36;;3.23;2.19;;;;2.60
10/09/20 15:00;Torchiarolo - Fanin     ;;;4.35;;2.99;2.14;;;;2.71
10/09/20 16:00;Torchiarolo - Fanin     ;;6.84;4.11;;3.31;2.77;;;;2.93
10/09/20 17:00;Torchiarolo - Fanin     ;;;2.41;;4.69;3.63;;;;2.56
10/09/20 18:00;Torchiarolo - Fanin     ;;4.88;1.10;;8.87;7.54;;;;2.71
10/09/20 19:00;Torchiarolo - Fanin     ;;;1.70;;14.10;12.97;;;;2.42
10/09/20 20:00;Torchiarolo - Fanin     ;;9.28;4.44;;18.51;17.21;;;;2.53
10/09/20 21:00;Torchiarolo - Fanin     ;;;5.16;;21.28;17.72;;;;2.58
10/09/20 22:00;Torchiarolo - Fanin     ;;12.94;8.58;;23.94;21.51;;;;2.75
10/09/20 23:00;Torchiarolo - Fanin     ;;;7.62;;16.96;15.34;;;;2.98
10/10/20 00:00;Torchiarolo - Fanin     ;;13.92;7.08;;13.46;12.09;;;;3.46
10/10/20 01:00;Torchiarolo - Fanin     ;;;9.90;;18.11;16.04;;;;
10/10/20 02:00;Torchiarolo - Fanin     ;;14.90;7.28;;12.90;11.75;;;;2.66
10/10/20 03:00;Torchiarolo - Fanin     ;;;11.67;;;;;;;2.88
10/10/20 04:00;Torchiarolo - Fanin     ;;9.77;8.47;;22.18;18.82;;;;2.94
10/10/20 05:00;Torchiarolo - Fanin     ;;;7.95;;19.18;17.71;;;;2.77
10/10/20 06:00;Torchiarolo - Fanin     ;;12.21;6.15;;30.82;25.74;;;;3.04
10/10/20 07:00;Torchiarolo - Fanin     ;;;7.52;;40.81;28.55;;;;2.66
10/10/20 08:00;Torchiarolo - Fanin     ;;6.84;8.47;;17.09;12.51;;;;2.70
10/10/20 09:00;Torchiarolo - Fanin     ;;;7.53;;9.64;7.43;;;;2.52
10/10/20 10:00;Torchiarolo - Fanin     ;;12.45;6.82;;9.59;7.48;;;;2.76
10/10/20 11:00;Torchiarolo - Fanin     ;;;4.91;;8.06;6.43;;;;2.90
10/10/20 12:00;Torchiarolo - Fanin     ;;7.81;3.81;;5.52;4.40;;;;2.99
10/10/20 13:00;Torchiarolo - Fanin     ;;;2.37;;4.14;3.42;;;;2.62
10/10/20 14:00;Torchiarolo - Fanin     ;;6.35;1.62;;4.53;3.86;;;;2.90
10/10/20 15:00;Torchiarolo - Fanin     ;;;1.79;;10.14;8.77;;;;3.08
10/10/20 16:00;Torchiarolo - Fanin     ;;6.84;4.44;;3.57;2.84;;;;1.16
10/10/20 17:00;Torchiarolo - Fanin     ;;;2.03;;3.12;2.60;;;;2.54
10/10/20 18:00;Torchiarolo - Fanin     ;;7.08;3.35;;7.76;6.79;;;;2.36
10/10/20 19:00;Torchiarolo - Fanin     ;;;9.28;;11.87;10.36;;;;3.27
10/10/20 20:00;Torchiarolo - Fanin     ;;5.13;10.27;;49.79;35.29;;;;3.32
10/10/20 21:00;Torchiarolo - Fanin     ;;;9.35;;65.36;36.64;;;;3.34
10/10/20 22:00;Torchiarolo - Fanin     ;;18.07;7.10;;69.28;30.26;;;;3.61
10/10/20 23:00;Torchiarolo - Fanin     ;;;5.43;;47.48;18.43;;;;2.88
10/11/20 00:00;Torchiarolo - Fanin     ;;16.61;6.51;;64.57;17.29;;;;3.56
10/11/20 01:00;Torchiarolo - Fanin     ;;;5.69;;55.35;17.20;;;;3.38
10/11/20 02:00;Torchiarolo - Fanin     ;;9.77;4.73;;52.56;11.52;;;;3.10
10/11/20 03:00;Torchiarolo - Fanin     ;;;3.22;;45.48;9.46;;;;2.84
10/11/20 04:00;Torchiarolo - Fanin     ;;8.55;6.43;;43.63;10.58;;;;3.55
10/11/20 05:00;Torchiarolo - Fanin     ;;;5.47;;46.55;11.00;;;;4.13
10/11/20 06:00;Torchiarolo - Fanin     ;;15.38;3.39;;42.65;10.90;;;;3.87
10/11/20 07:00;Torchiarolo - Fanin     ;;;4.36;;55.72;15.06;;;;4.30
10/11/20 08:00;Torchiarolo - Fanin     ;;9.04;6.15;;13.53;10.81;;;;3.44
10/11/20 09:00;Torchiarolo - Fanin     ;;;4.35;;7.44;6.14;;;;3.17
10/11/20 10:00;Torchiarolo - Fanin     ;;20.51;5.02;;5.64;4.55;;;;2.78
10/11/20 11:00;Torchiarolo - Fanin     ;;;6.24;;4.46;3.34;;;;3.22
10/11/20 12:00;Torchiarolo - Fanin     ;;15.87;5.13;;4.15;3.15;;;;3.16
10/11/20 13:00;Torchiarolo - Fanin     ;;;3.34;;4.05;2.81;;;;3.72
10/11/20 14:00;Torchiarolo - Fanin     ;;9.04;3.03;;3.91;2.72;;;;4.46
10/11/20 15:00;Torchiarolo - Fanin     ;;;3.06;;3.22;2.45;;;;3.66
10/11/20 16:00;Torchiarolo - Fanin     ;;8.06;6.18;;3.87;2.75;;;;2.79
10/11/20 17:00;Torchiarolo - Fanin     ;;;7.77;;3.96;3.48;;;;3.47
10/11/20 18:00;Torchiarolo - Fanin     ;;10.99;10.30;;5.75;5.10;;;;3.99
10/11/20 19:00;Torchiarolo - Fanin     ;;;8.22;;8.84;7.72;;;;3.59
10/11/20 20:00;Torchiarolo - Fanin     ;;11.48;8.99;;12.22;11.14;;;;3.73
10/11/20 21:00;Torchiarolo - Fanin     ;;;9.19;;6.80;5.82;;;;4.05
10/11/20 22:00;Torchiarolo - Fanin     ;;15.63;10.09;;4.29;3.71;;;;3.76
10/11/20 23:00;Torchiarolo - Fanin     ;;;8.82;;3.14;2.39;;;;3.44
10/12/20 00:00;Torchiarolo - Fanin     ;;18.07;7.01;;3.31;2.20;;;;3.38
10/12/20 01:00;Torchiarolo - Fanin     ;;;4.14;;2.46;1.83;;;;
10/12/20 02:00;Torchiarolo - Fanin     ;;15.63;3.67;;2.07;1.63;;;;3.46
10/12/20 03:00;Torchiarolo - Fanin     ;;;7.30;;;;;;;3.28
10/12/20 04:00;Torchiarolo - Fanin     ;;10.01;5.87;;2.66;2.02;;;;3.29
10/12/20 05:00;Torchiarolo - Fanin     ;;;3.43;;4.11;3.24;;;;3.26
10/12/20 06:00;Torchiarolo - Fanin     ;;14.90;4.86;;8.79;7.56;;;;4.23
10/12/20 07:00;Torchiarolo - Fanin     ;;;5.46;;11.05;9.66;;;;3.95
10/12/20 08:00;Torchiarolo - Fanin     ;;10.74;8.89;;12.98;12.03;;;;4.14
10/12/20 09:00;Torchiarolo - Fanin     ;;;7.15;;11.48;9.46;;;;4.51
10/12/20 10:00;Torchiarolo - Fanin     ;;7.57;5.70;;12.59;10.12;;;;3.99
10/12/20 11:00;Torchiarolo - Fanin     ;;;4.47;;9.62;7.57;;;;4.36
10/12/20 12:00;Torchiarolo - Fanin     ;;5.13;4.54;;8.89;7.34;;;;3.80
10/12/20 13:00;Torchiarolo - Fanin     ;;;3.81;;10.44;8.86;;;;4.51
10/12/20 14:00;Torchiarolo - Fanin     ;;3.42;4.97;;18.58;16.56;;;;4.21
10/12/20 15:00;Torchiarolo - Fanin     ;;;5.20;;25.63;22.25;;;;4.42
10/12/20 16:00;Torchiarolo - Fanin     ;;3.91;3.12;;15.01;13.06;;;;4.21
10/12/20 17:00;Torchiarolo - Fanin     ;;;2.14;;13.24;11.69;;;;4.06
10/12/20 18:00;Torchiarolo - Fanin     ;;3.42;6.55;;19.04;17.36;;;;3.77
10/12/20 19:00;Torchiarolo - Fanin     ;;;5.78;;6.98;5.99;;;;4.93
10/12/20 20:00;Torchiarolo - Fanin     ;;5.13;4.47;;5.31;4.28;;;;4.76
10/12/20 21:00;Torchiarolo - Fanin     ;;;2.98;;5.96;4.83;;;;4.40
10/12/20 22:00;Torchiarolo - Fanin     ;;3.17;4.31;;6.70;5.91;;;;4.65
10/12/20 23:00;Torchiarolo - Fanin     ;;;7.19;;4.03;3.33;;;;4.32
13/10/2020 00:00;Torchiarolo - Fanin     ;;2.93;2.89;;4.61;3.82;;;;4.62
13/10/2020 01:00;Torchiarolo - Fanin     ;;;0.32;;4.26;3.67;;;;4.32
13/10/2020 02:00;Torchiarolo - Fanin     ;;3.42;0.52;;4.40;3.42;;;;4.46
13/10/2020 03:00;Torchiarolo - Fanin     ;;;2.43;;6.69;5.48;;;;4.86
13/10/2020 04:00;Torchiarolo - Fanin     ;;4.15;3.53;;5.49;4.66;;;;4.49
13/10/2020 05:00;Torchiarolo - Fanin     ;;;3.67;;6.50;5.19;;;;3.98
13/10/2020 06:00;Torchiarolo - Fanin     ;;6.59;2.38;;10.10;8.40;;;;4.75
13/10/2020 07:00;Torchiarolo - Fanin     ;;;1.36;;15.58;12.66;;;;4.21
13/10/2020 08:00;Torchiarolo - Fanin     ;;6.59;2.78;;12.36;8.84;;;;4.08
13/10/2020 09:00;Torchiarolo - Fanin     ;;;3.03;;8.51;5.76;;;;3.80
13/10/2020 10:00;Torchiarolo - Fanin     ;;9.52;1.76;;5.24;3.71;;;;3.56
13/10/2020 11:00;Torchiarolo - Fanin     ;;;0.23;;4.36;2.94;;;;4.28
13/10/2020 12:00;Torchiarolo - Fanin     ;;5.86;2.57;;3.30;2.52;;;;3.84
13/10/2020 13:00;Torchiarolo - Fanin     ;;;3.06;;5.03;3.55;;;;3.71
13/10/2020 14:00;Torchiarolo - Fanin     ;;3.91;6.18;;6.00;5.14;;;;3.41
13/10/2020 15:00;Torchiarolo - Fanin     ;;;5.18;;4.33;3.46;;;;2.99
13/10/2020 16:00;Torchiarolo - Fanin     ;;2.69;3.34;;3.35;2.73;;;;3.96
13/10/2020 17:00;Torchiarolo - Fanin     ;;;6.18;;7.56;5.93;;;;3.50
13/10/2020 18:00;Torchiarolo - Fanin     ;;2.93;4.91;;16.73;14.96;;;;4.15
13/10/2020 19:00;Torchiarolo - Fanin     ;;;7.19;;10.23;8.95;;;;3.68
13/10/2020 20:00;Torchiarolo - Fanin     ;;9.04;9.99;;7.80;6.67;;;;3.05
13/10/2020 21:00;Torchiarolo - Fanin     ;;;7.55;;5.06;4.00;;;;0.20
13/10/2020 22:00;Torchiarolo - Fanin     ;;8.79;5.48;;8.06;6.95;;;;3.32
13/10/2020 23:00;Torchiarolo - Fanin     ;;;3.64;;10.14;8.52;;;;3.88
14/10/2020 00:00;Torchiarolo - Fanin     ;;12.70;2.59;;9.20;7.35;;;;3.63
14/10/2020 01:00;Torchiarolo - Fanin     ;;;2.71;;5.40;4.40;;;;
14/10/2020 02:00;Torchiarolo - Fanin     ;;7.81;1.19;;7.15;5.75;;;;3.20
14/10/2020 03:00;Torchiarolo - Fanin     ;;;0.14;;;;;;;3.84
14/10/2020 04:00;Torchiarolo - Fanin     ;;5.62;0.79;;23.99;18.54;;;;3.29
14/10/2020 05:00;Torchiarolo - Fanin     ;;;2.75;;25.55;17.03;;;;3.57
14/10/2020 06:00;Torchiarolo - Fanin     ;;3.42;4.01;;57.49;25.45;;;;3.97
14/10/2020 07:00;Torchiarolo - Fanin     ;;;3.24;;55.86;23.01;;;;3.49
14/10/2020 08:00;Torchiarolo - Fanin     ;;6.84;6.44;;36.22;21.90;;;;4.16
14/10/2020 09:00;Torchiarolo - Fanin     ;;;5.22;;11.83;8.84;;;;3.04
14/10/2020 10:00;Torchiarolo - Fanin     ;;19.05;3.28;;9.69;7.38;;;;3.14
14/10/2020 11:00;Torchiarolo - Fanin     ;;;2.54;;5.27;3.87;;;;3.21
14/10/2020 12:00;Torchiarolo - Fanin     ;;10.99;1.16;;4.34;3.29;;;;1.99
14/10/2020 13:00;Torchiarolo - Fanin     ;;;0.15;;4.27;3.25;;;;2.76
14/10/2020 14:00;Torchiarolo - Fanin     ;;5.62;;;4.11;3.26;;;;3.41
14/10/2020 15:00;Torchiarolo - Fanin     ;;;1.82;;4.34;3.19;;;;2.70
14/10/2020 16:00;Torchiarolo - Fanin     ;;3.66;1.36;;4.64;3.50;;;;3.49
14/10/2020 17:00;Torchiarolo - Fanin     ;;;1.74;;5.23;4.49;;;;3.94
14/10/2020 18:00;Torchiarolo - Fanin     ;;7.81;4.69;;6.96;5.97;;;;2.43
14/10/2020 19:00;Torchiarolo - Fanin     ;;;11.69;;8.33;7.53;;;;3.01
14/10/2020 20:00;Torchiarolo - Fanin     ;;11.48;8.44;;9.24;8.34;;;;3.28
14/10/2020 21:00;Torchiarolo - Fanin     ;;;8.69;;8.38;7.45;;;;3.64
14/10/2020 22:00;Torchiarolo - Fanin     ;;15.38;8.61;;6.65;5.59;;;;3.45
14/10/2020 23:00;Torchiarolo - Fanin     ;;;8.57;;3.61;2.86;;;;3.68
15/10/2020 00:00;Torchiarolo - Fanin     ;;13.68;5.71;;2.93;2.29;;;;2.99
15/10/2020 01:00;Torchiarolo - Fanin     ;;;4.68;;1.88;1.51;;;;2.94
15/10/2020 02:00;Torchiarolo - Fanin     ;;14.16;4.32;;1.61;1.16;;;;2.90
15/10/2020 03:00;Torchiarolo - Fanin     ;;;6.36;;2.02;1.26;;;;3.88
15/10/2020 04:00;Torchiarolo - Fanin     ;;7.81;7.51;;1.47;0.98;;;;3.66
15/10/2020 05:00;Torchiarolo - Fanin     ;;;6.87;;2.53;1.64;;;;3.41
15/10/2020 06:00;Torchiarolo - Fanin     ;;13.92;5.19;;4.67;3.78;;;;3.33
15/10/2020 07:00;Torchiarolo - Fanin     ;;;5.16;;9.91;8.67;;;;3.37
15/10/2020 08:00;Torchiarolo - Fanin     ;;13.19;4.17;;13.13;11.35;;;;3.70
15/10/2020 09:00;Torchiarolo - Fanin     ;;;8.13;;5.79;4.37;;;;3.85
15/10/2020 10:00;Torchiarolo - Fanin     ;;16.12;7.58;;4.61;3.81;;;;3.81
15/10/2020 11:00;Torchiarolo - Fanin     ;;;6.05;;4.36;3.15;;;;3.04
15/10/2020 12:00;Torchiarolo - Fanin     ;;10.99;4.78;;5.40;4.41;;;;3.26
15/10/2020 13:00;Torchiarolo - Fanin     ;;;14.46;;4.33;3.25;;;;2.80
15/10/2020 14:00;Torchiarolo - Fanin     ;;19.54;7.39;;4.68;3.60;;;;3.58
15/10/2020 15:00;Torchiarolo - Fanin     ;;;6.85;;4.24;3.30;;;;3.89
15/10/2020 16:00;Torchiarolo - Fanin     ;;22.71;5.48;;4.08;3.26;;;;3.72
15/10/2020 17:00;Torchiarolo - Fanin     ;;;6.50;;4.20;3.27;;;;3.60
15/10/2020 18:00;Torchiarolo - Fanin     ;;20.27;9.33;;7.29;6.68;;;;3.61
15/10/2020 19:00;Torchiarolo - Fanin     ;;;13.95;;6.78;5.94;;;;3.81
15/10/2020 20:00;Torchiarolo - Fanin     ;;19.78;10.79;;5.80;4.64;;;;3.28
15/10/2020 21:00;Torchiarolo - Fanin     ;;;8.02;;8.07;6.90;;;;3.25
15/10/2020 22:00;Torchiarolo - Fanin     ;;14.90;7.65;;8.80;7.60;;;;3.49
15/10/2020 23:00;Torchiarolo - Fanin     ;;;12.06;;13.17;11.44;;;;3.63
16/10/2020 00:00;Torchiarolo - Fanin     ;;18.07;10.76;;9.21;7.89;;;;3.04
16/10/2020 01:00;Torchiarolo - Fanin     ;;;15.32;;8.68;6.96;;;;
16/10/2020 02:00;Torchiarolo - Fanin     ;;17.09;7.39;;5.75;4.34;;;;3.55
16/10/2020 03:00;Torchiarolo - Fanin     ;;;5.55;;;;;;;3.79
16/10/2020 04:00;Torchiarolo - Fanin     ;;15.14;5.26;;4.78;3.88;;;;3.81
16/10/2020 05:00;Torchiarolo - Fanin     ;;;5.21;;29.98;26.41;;;;4.19
16/10/2020 06:00;Torchiarolo - Fanin     ;;11.48;7.01;;34.56;25.38;;;;3.34
16/10/2020 07:00;Torchiarolo - Fanin     ;;;7.87;;112.79;32.72;;;;3.17
16/10/2020 08:00;Torchiarolo - Fanin     ;;6.35;8.22;;99.37;33.60;;;;3.92
16/10/2020 09:00;Torchiarolo - Fanin     ;;;4.89;;14.98;11.15;;;;3.36
16/10/2020 10:00;Torchiarolo - Fanin     ;;8.79;4.28;;8.42;5.83;;;;3.25
16/10/2020 11:00;Torchiarolo - Fanin     ;;;3.50;;3.82;2.67;;;;3.23
16/10/2020 12:00;Torchiarolo - Fanin     ;;5.86;1.55;;5.36;3.75;;;;2.95
16/10/2020 13:00;Torchiarolo - Fanin     ;;;0.44;;5.27;4.65;;;;3.49
16/10/2020 14:00;Torchiarolo - Fanin     ;;4.40;3.68;;2.77;1.92;;;;3.67
16/10/2020 15:00;Torchiarolo - Fanin     ;;;4.80;;2.98;2.39;;;;3.63
16/10/2020 16:00;Torchiarolo - Fanin     ;;5.37;2.56;;2.63;2.03;;;;3.64
16/10/2020 17:00;Torchiarolo - Fanin     ;;;2.66;;3.79;2.72;;;;3.24
16/10/2020 18:00;Torchiarolo - Fanin     ;;5.13;4.83;;6.81;5.64;;;;3.20
16/10/2020 19:00;Torchiarolo - Fanin     ;;;9.10;;38.05;24.30;;;;3.69
16/10/2020 20:00;Torchiarolo - Fanin     ;;7.81;7.45;;56.01;31.88;;;;3.83
16/10/2020 21:00;Torchiarolo - Fanin     ;;;6.78;;21.96;18.11;;;;3.62
16/10/2020 22:00;Torchiarolo - Fanin     ;;15.14;8.81;;9.20;7.87;;;;3.73
16/10/2020 23:00;Torchiarolo - Fanin     ;;;8.14;;14.02;12.26;;;;3.53
17/10/2020 00:00;Torchiarolo - Fanin     ;;12.45;7.70;;11.10;8.90;;;;2.94
17/10/2020 01:00;Torchiarolo - Fanin     ;;;5.57;;8.69;7.28;;;;3.71
17/10/2020 02:00;Torchiarolo - Fanin     ;;9.52;3.38;;25.62;16.60;;;;3.52
17/10/2020 03:00;Torchiarolo - Fanin     ;;;4.09;;19.30;16.70;;;;3.79
17/10/2020 04:00;Torchiarolo - Fanin     ;;10.74;8.18;;25.33;16.78;;;;3.28
17/10/2020 05:00;Torchiarolo - Fanin     ;;;6.54;;22.64;18.36;;;;3.06
17/10/2020 06:00;Torchiarolo - Fanin     ;;8.30;4.06;;30.89;22.21;;;;3.33
17/10/2020 07:00;Torchiarolo - Fanin     ;;;7.04;;28.01;19.77;;;;3.15
17/10/2020 08:00;Torchiarolo - Fanin     ;;8.55;5.58;;10.94;8.15;;;;3.65
17/10/2020 09:00;Torchiarolo - Fanin     ;;;7.02;;7.12;5.41;;;;3.61
17/10/2020 10:00;Torchiarolo - Fanin     ;;6.84;5.27;;4.96;3.56;;;;3.51
17/10/2020 11:00;Torchiarolo - Fanin     ;;;2.30;;3.82;2.53;;;;3.23
17/10/2020 12:00;Torchiarolo - Fanin     ;;6.11;2.10;;3.62;2.67;;;;3.43
17/10/2020 13:00;Torchiarolo - Fanin     ;;;4.48;;3.58;2.69;;;;2.97
17/10/2020 14:00;Torchiarolo - Fanin     ;;4.88;3.86;;4.09;2.95;;;;3.15
17/10/2020 15:00;Torchiarolo - Fanin     ;;;2.89;;4.13;3.14;;;;3.55
17/10/2020 16:00;Torchiarolo - Fanin     ;;6.59;3.53;;4.03;3.59;;;;3.06
17/10/2020 17:00;Torchiarolo - Fanin     ;;;2.63;;4.55;3.56;;;;2.90
17/10/2020 18:00;Torchiarolo - Fanin     ;;8.55;2.45;;7.75;6.76;;;;2.79
17/10/2020 19:00;Torchiarolo - Fanin     ;;;8.16;;21.46;19.39;;;;3.05
17/10/2020 20:00;Torchiarolo - Fanin     ;;5.37;7.11;;34.59;27.79;;;;3.29
17/10/2020 21:00;Torchiarolo - Fanin     ;;;5.70;;75.12;35.65;;;;2.92
17/10/2020 22:00;Torchiarolo - Fanin     ;;13.92;13.82;;56.76;25.96;;;;3.45
17/10/2020 23:00;Torchiarolo - Fanin     ;;;8.04;;41.47;19.51;;;;3.45
18/10/2020 00:00;Torchiarolo - Fanin     ;;11.72;4.60;;34.32;15.96;;;;2.94
18/10/2020 01:00;Torchiarolo - Fanin     ;;;6.61;;21.67;17.71;;;;
18/10/2020 02:00;Torchiarolo - Fanin     ;;15.38;8.07;;23.28;17.94;;;;3.76
18/10/2020 03:00;Torchiarolo - Fanin     ;;;6.97;;;;;;;3.72
18/10/2020 04:00;Torchiarolo - Fanin     ;;16.36;3.88;;18.17;12.93;;;;3.42
18/10/2020 05:00;Torchiarolo - Fanin     ;;;2.33;;17.51;14.16;;;;3.67
18/10/2020 06:00;Torchiarolo - Fanin     ;;14.90;5.99;;8.98;7.49;;;;3.55
18/10/2020 07:00;Torchiarolo - Fanin     ;;;7.51;;11.68;10.09;;;;3.27
18/10/2020 08:00;Torchiarolo - Fanin     ;;11.72;18.54;;10.37;8.41;;;;2.67
18/10/2020 09:00;Torchiarolo - Fanin     ;;;13.50;;11.63;8.75;;;;3.30
18/10/2020 10:00;Torchiarolo - Fanin     ;;18.32;8.09;;4.07;2.76;;;;2.78
18/10/2020 11:00;Torchiarolo - Fanin     ;;;4.72;;3.86;2.75;;;;3.27
18/10/2020 12:00;Torchiarolo - Fanin     ;;13.92;5.06;;3.30;2.30;;;;3.54
18/10/2020 13:00;Torchiarolo - Fanin     ;;;5.98;;2.48;1.51;;;;2.43
18/10/2020 14:00;Torchiarolo - Fanin     ;;7.81;3.27;;2.98;1.90;;;;3.06
18/10/2020 15:00;Torchiarolo - Fanin     ;;;0.42;;2.36;2.02;;;;3.10
18/10/2020 16:00;Torchiarolo - Fanin     ;;4.64;1.30;;2.56;2.40;;;;2.69
18/10/2020 17:00;Torchiarolo - Fanin     ;;;5.16;;3.12;2.39;;;;3.17
18/10/2020 18:00;Torchiarolo - Fanin     ;;3.42;6.85;;4.87;4.09;;;;3.14
18/10/2020 19:00;Torchiarolo - Fanin     ;;;4.45;;6.84;5.75;;;;3.00
18/10/2020 20:00;Torchiarolo - Fanin     ;;2.69;1.64;;40.00;35.57;;;;3.35
18/10/2020 21:00;Torchiarolo - Fanin     ;;;13.41;;27.66;25.66;;;;3.28
18/10/2020 22:00;Torchiarolo - Fanin     ;;8.79;10.68;;16.87;15.25;;;;3.31
18/10/2020 23:00;Torchiarolo - Fanin     ;;;5.90;;10.13;8.88;;;;0.01
19/10/2020 00:00;Torchiarolo - Fanin     ;;13.92;4.42;;13.28;12.02;;;;2.28
19/10/2020 01:00;Torchiarolo - Fanin     ;;;4.80;;7.69;6.67;;;;2.76
19/10/2020 02:00;Torchiarolo - Fanin     ;;11.48;3.08;;5.98;4.82;;;;1.46
19/10/2020 03:00;Torchiarolo - Fanin     ;;;2.75;;6.97;6.31;;;;2.68
19/10/2020 04:00;Torchiarolo - Fanin     ;;7.08;8.19;;8.20;7.54;;;;2.18
19/10/2020 05:00;Torchiarolo - Fanin     ;;;5.81;;9.52;8.67;;;;2.02
19/10/2020 06:00;Torchiarolo - Fanin     ;;5.13;5.20;;10.97;10.23;;;;2.63
19/10/2020 07:00;Torchiarolo - Fanin     ;;;4.94;;23.40;20.38;;;;1.90
19/10/2020 08:00;Torchiarolo - Fanin     ;;3.66;3.60;;17.32;13.81;;;;2.87
19/10/2020 09:00;Torchiarolo - Fanin     ;;;1.81;;13.14;9.67;;;;2.81
