ts;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
15/12/20 14:00;Brindisi - Casale;;20.04;12.08;;10.06;6.09;;62.96;0.46;
15/12/20 15:00;Brindisi - Casale;;20.04;12.08;;6.94;5.31;;65.33;0.49;
15/12/20 16:00;Brindisi - Casale;;20.04;12.08;;5.81;4.69;;65.45;0.34;
15/12/20 17:00;Brindisi - Casale;;20.04;12.08;;7.65;6.49;;60.17;0.34;
15/12/20 18:00;Brindisi - Casale;;20.04;12.08;;9.23;8.08;;48.54;0.45;
15/12/20 19:00;Brindisi - Casale;;20.04;12.08;;52.95;41.94;;20.01;;
15/12/20 20:00;Brindisi - Casale;;20.04;12.08;;40.59;34.11;;24.85;;
15/12/20 21:00;Brindisi - Casale;;20.04;12.08;;28.55;23.69;;30.5;;
15/12/20 22:00;Brindisi - Casale;;20.04;12.08;;28.43;24.2;;30.29;;
15/12/20 23:00;Brindisi - Casale;;20.04;12.08;;20.83;18.01;;33.09;;
16/12/20 00:00;Brindisi - Casale;;20.04;12.08;;21.78;19.11;;27.12;;
16/12/20 01:00;Brindisi - Casale;;41.9;33.3;;13.52;11.74;;22.33;;
16/12/20 02:00;Brindisi - Casale;;41.9;33.3;;11.38;9.81;;23.07;;
16/12/20 03:00;Brindisi - Casale;;41.9;33.3;;10.41;8.96;;24.25;;
16/12/20 04:00;Brindisi - Casale;;41.9;33.3;;9.91;8.05;;23.87;;
16/12/20 05:00;Brindisi - Casale;;41.9;33.3;;10.09;8.56;;24.66;;
16/12/20 06:00;Brindisi - Casale;;41.9;33.3;;12.29;10.44;;24.56;;
16/12/20 07:00;Brindisi - Casale;;41.9;33.3;;28.37;23.44;;15.06;;
16/12/20 08:00;Brindisi - Casale;;41.9;33.3;;52.2;34.27;;7.62;;
16/12/20 09:00;Brindisi - Casale;;41.9;33.3;;83.1;40.58;;6.04;;
16/12/20 10:00;Brindisi - Casale;;41.9;33.3;;91.21;42.55;;7.09;;
16/12/20 11:00;Brindisi - Casale;;41.9;33.3;;130.09;61.5;;9.54;;
16/12/20 12:00;Brindisi - Casale;;41.9;33.3;;74.82;38;;30.56;;
16/12/20 13:00;Brindisi - Casale;;41.9;33.3;;28.29;14.95;;52;;
16/12/20 14:00;Brindisi - Casale;;41.9;33.3;;59.16;44.99;;48.96;1.01;
16/12/20 15:00;Brindisi - Casale;;41.9;33.3;;60.94;45.26;;50.3;0.96;
16/12/20 16:00;Brindisi - Casale;;41.9;33.3;;17.85;15.62;;64.56;0.07;
16/12/20 17:00;Brindisi - Casale;;41.9;33.3;;70.93;56.09;;18.05;0.08;
16/12/20 18:00;Brindisi - Casale;;41.9;33.3;;109.23;77.97;;7.95;1.34;
16/12/20 19:00;Brindisi - Casale;;41.9;33.3;;117.92;78.22;;5.96;1.48;
16/12/20 20:00;Brindisi - Casale;;41.9;33.3;;117.51;81.03;;5.88;2.39;
16/12/20 21:00;Brindisi - Casale;;41.9;33.3;;128.13;81.72;;4.23;2.46;
16/12/20 22:00;Brindisi - Casale;;41.9;33.3;;103.03;69.66;;3.34;2.81;
16/12/20 23:00;Brindisi - Casale;;41.9;33.3;;63.84;48.38;;6.04;2.07;
17/12/20 00:00;Brindisi - Casale;;41.9;33.3;;29.98;24.1;;10.14;3.09;
17/12/20 01:00;Brindisi - Casale;;36.9;31.5;;22.19;18.56;;11.02;3.18;
17/12/20 02:00;Brindisi - Casale;;36.9;31.5;;18.79;16.14;;14.25;3.38;
17/12/20 03:00;Brindisi - Casale;;36.9;31.5;;;;;26.12;2.88;
17/12/20 04:00;Brindisi - Casale;;36.9;31.5;;11.59;9.93;;;2.33;
17/12/20 05:00;Brindisi - Casale;;36.9;31.5;;10.63;9.34;;29.38;2.17;
17/12/20 06:00;Brindisi - Casale;;36.9;31.5;;12.64;11.06;;35.04;1.75;
17/12/20 07:00;Brindisi - Casale;;36.9;31.5;;19.83;17.08;;28.35;1.34;
17/12/20 08:00;Brindisi - Casale;;36.9;31.5;;35.79;29.67;;19.45;1.86;
17/12/20 09:00;Brindisi - Casale;;36.9;31.5;;58.72;38.31;;13.24;1.57;
17/12/20 10:00;Brindisi - Casale;;36.9;31.5;;29.26;18.87;;33.1;1.28;
17/12/20 11:00;Brindisi - Casale;;36.9;31.5;;21.75;13.15;;49.02;1.09;
17/12/20 12:00;Brindisi - Casale;;36.9;31.5;;24.79;12.49;;54.14;0.88;
17/12/20 13:00;Brindisi - Casale;;36.9;31.5;;22.82;11.74;;62.24;0.75;
17/12/20 14:00;Brindisi - Casale;;36.9;31.5;;8.35;6.53;;77.26;0.64;
17/12/20 15:00;Brindisi - Casale;;36.9;31.5;;9.34;7.74;;77.37;0.55;
17/12/20 16:00;Brindisi - Casale;;36.9;31.5;;10.06;8.96;;73.59;0.54;
17/12/20 17:00;Brindisi - Casale;;36.9;31.5;;19.91;17.06;;49.77;0.59;
17/12/20 18:00;Brindisi - Casale;;36.9;31.5;;49.03;43.52;;24.1;1.29;
17/12/20 19:00;Brindisi - Casale;;36.9;31.5;;47.27;43.31;;26.58;1.39;
17/12/20 20:00;Brindisi - Casale;;36.9;31.5;;47.45;42.37;;24.92;1.63;
17/12/20 21:00;Brindisi - Casale;;36.9;31.5;;45.78;40.18;;22.75;1.78;
17/12/20 22:00;Brindisi - Casale;;36.9;31.5;;34.84;30.62;;33.05;1.61;
17/12/20 23:00;Brindisi - Casale;;36.9;31.5;;28.62;25.84;;35.3;1.45;
18/12/20 00:00;Brindisi - Casale;;36.9;31.5;;21.75;19.45;;31.17;1.78;
18/12/20 01:00;Brindisi - Casale;;35.5;30.6;;17.51;15.48;;30.96;2.37;
18/12/20 02:00;Brindisi - Casale;;35.5;30.6;;12.92;11.39;;32.28;2.45;
18/12/20 03:00;Brindisi - Casale;;35.5;30.6;;13.13;11.55;;30.52;2.16;
18/12/20 04:00;Brindisi - Casale;;35.5;30.6;;11.94;10.67;;30.14;2.12;
18/12/20 05:00;Brindisi - Casale;;35.5;30.6;;10.94;9.81;;33.35;1.87;
18/12/20 06:00;Brindisi - Casale;;35.5;30.6;;15.26;13.84;;32.52;1.54;
18/12/20 07:00;Brindisi - Casale;;35.5;30.6;;22.53;20.71;;28.91;1.04;
18/12/20 08:00;Brindisi - Casale;;35.5;30.6;;25.35;21.78;;33.19;1.19;
18/12/20 09:00;Brindisi - Casale;;35.5;30.6;;37.05;28.11;;25.86;1.15;
18/12/20 10:00;Brindisi - Casale;;35.5;30.6;;31.57;22.16;;33.66;1.03;
18/12/20 11:00;Brindisi - Casale;;35.5;30.6;;25.13;13.09;;53.53;0.86;
18/12/20 12:00;Brindisi - Casale;;35.5;30.6;;17.52;10.61;;62.26;0.75;
18/12/20 13:00;Brindisi - Casale;;35.5;30.6;;14.98;9.67;;67.52;0.65;
18/12/20 14:00;Brindisi - Casale;;35.5;30.6;;11.85;9.41;;70.29;0.52;
18/12/20 15:00;Brindisi - Casale;;35.5;30.6;;13.27;11.09;;70.14;0.58;
18/12/20 16:00;Brindisi - Casale;;35.5;30.6;;14.09;12.46;;64.48;0.64;
18/12/20 17:00;Brindisi - Casale;;35.5;30.6;;21.43;19.08;;48.98;0.88;
18/12/20 18:00;Brindisi - Casale;;35.5;30.6;;58.38;50.45;;18.43;1.15;
18/12/20 19:00;Brindisi - Casale;;35.5;30.6;;55.57;47.98;;16.66;1.18;
18/12/20 20:00;Brindisi - Casale;;35.5;30.6;;40.54;35.62;;23.98;1.46;
18/12/20 21:00;Brindisi - Casale;;35.5;30.6;;40.23;35;;20.76;1.66;
18/12/20 22:00;Brindisi - Casale;;35.5;30.6;;50.07;41.83;;15.03;1.06;
18/12/20 23:00;Brindisi - Casale;;35.5;30.6;;43.89;37.17;;13.56;1.92;
19/12/20 00:00;Brindisi - Casale;;35.5;30.6;;27.83;23.88;;18.33;2.79;
19/12/20 01:00;Brindisi - Casale;;31;26.3;;17.97;15.42;;20.63;2.35;
19/12/20 02:00;Brindisi - Casale;;31;26.3;;12.64;10.82;;23.09;2.07;
19/12/20 03:00;Brindisi - Casale;;31;26.3;;;;;26.59;1.88;
19/12/20 04:00;Brindisi - Casale;;31;26.3;;10.88;9.02;;;1.53;
19/12/20 05:00;Brindisi - Casale;;31;26.3;;10.21;8.09;;27.64;1.25;
19/12/20 06:00;Brindisi - Casale;;31;26.3;;15.71;13.91;;23.08;1.08;
19/12/20 07:00;Brindisi - Casale;;31;26.3;;25.9;22.36;;17.72;0.89;
19/12/20 08:00;Brindisi - Casale;;31;26.3;;55.11;36.32;;7.15;0.93;
19/12/20 09:00;Brindisi - Casale;;31;26.3;;61.8;36.38;;7.34;1.02;
19/12/20 10:00;Brindisi - Casale;;31;26.3;;44.46;25.74;;20.17;1.18;
19/12/20 11:00;Brindisi - Casale;;31;26.3;;23.71;12.44;;48.29;0.88;
19/12/20 12:00;Brindisi - Casale;;31;26.3;;17.12;11.06;;57.86;0.71;
19/12/20 13:00;Brindisi - Casale;;31;26.3;;10.56;8.15;;62.17;0.47;
19/12/20 14:00;Brindisi - Casale;;31;26.3;;9.58;7.42;;63.96;0.44;
19/12/20 15:00;Brindisi - Casale;;31;26.3;;9.35;7.67;;65.7;0.05;
19/12/20 16:00;Brindisi - Casale;;31;26.3;;9.82;8.26;;62.18;0.46;
19/12/20 17:00;Brindisi - Casale;;31;26.3;;13.61;12.14;;54.41;0.66;
19/12/20 18:00;Brindisi - Casale;;31;26.3;;14.56;12.59;;52.57;0.88;
19/12/20 19:00;Brindisi - Casale;;31;26.3;;23.47;19.92;;49.07;0.92;
19/12/20 20:00;Brindisi - Casale;;31;26.3;;35.34;30.47;;33.65;1.35;
19/12/20 21:00;Brindisi - Casale;;31;26.3;;71.19;51.53;;10.82;1.39;
19/12/20 22:00;Brindisi - Casale;;31;26.3;;142.73;69.03;;4.21;1.89;
19/12/20 23:00;Brindisi - Casale;;31;26.3;;78.52;46.79;;8.41;2.75;
20/12/20 00:00;Brindisi - Casale;;31;26.3;;28.77;23.65;;16.57;2.69;
20/12/20 01:00;Brindisi - Casale;;27.8;24.8;;19.53;16.21;;22.19;2.83;
20/12/20 02:00;Brindisi - Casale;;27.8;24.8;;14;11.51;;24.8;2.55;
20/12/20 03:00;Brindisi - Casale;;27.8;24.8;;9.95;8.17;;33.37;2.02;
20/12/20 04:00;Brindisi - Casale;;27.8;24.8;;9.08;7.48;;32.57;1.06;
20/12/20 05:00;Brindisi - Casale;;27.8;24.8;;8.41;6.81;;34.52;1.32;
20/12/20 06:00;Brindisi - Casale;;27.8;24.8;;10.27;8.54;;29.96;1.13;
20/12/20 07:00;Brindisi - Casale;;27.8;24.8;;14.61;12.63;;26.4;1.09;
20/12/20 08:00;Brindisi - Casale;;27.8;24.8;;20.99;17.81;;21.27;1.04;
20/12/20 09:00;Brindisi - Casale;;27.8;24.8;;34.68;24.91;;13.26;1.01;
20/12/20 10:00;Brindisi - Casale;;27.8;24.8;;20.79;14.01;;27.06;1.06;
20/12/20 11:00;Brindisi - Casale;;27.8;24.8;;13.92;9.53;;45.52;0.86;
20/12/20 12:00;Brindisi - Casale;;27.8;24.8;;15.61;8.79;;49.65;0.78;
20/12/20 13:00;Brindisi - Casale;;27.8;24.8;;23.03;10.11;;51.03;0.79;
20/12/20 14:00;Brindisi - Casale;;27.8;24.8;;12.76;7.93;;62.23;0.52;
20/12/20 15:00;Brindisi - Casale;;27.8;24.8;;6.91;5.57;;63.24;0.57;
20/12/20 16:00;Brindisi - Casale;;27.8;24.8;;8.28;6.38;;59.21;0.51;
20/12/20 17:00;Brindisi - Casale;;27.8;24.8;;12.81;10.36;;47.86;1.17;
20/12/20 18:00;Brindisi - Casale;;27.8;24.8;;14.15;11.16;;46.92;1.45;
20/12/20 19:00;Brindisi - Casale;;27.8;24.8;;20.52;15.08;;42.82;1.71;
20/12/20 20:00;Brindisi - Casale;;27.8;24.8;;26.73;20.88;;34.11;1.48;
20/12/20 21:00;Brindisi - Casale;;27.8;24.8;;43.32;33.81;;19.41;1.49;
20/12/20 22:00;Brindisi - Casale;;27.8;24.8;;53.79;40.58;;12.38;1.67;
20/12/20 23:00;Brindisi - Casale;;27.8;24.8;;73.37;49.38;;5.66;1.76;
21/12/20 00:00;Brindisi - Casale;;27.8;24.8;;26.09;20.81;;20.48;1.61;
21/12/20 01:00;Brindisi - Casale;;20.02;17;;10.95;8.65;;27.68;1.02;
21/12/20 02:00;Brindisi - Casale;;20.02;17;;7.38;5.81;;37.99;0.09;
21/12/20 03:00;Brindisi - Casale;;20.02;17;;;;;29.93;0.68;
21/12/20 04:00;Brindisi - Casale;;20.02;17;;6.68;5.23;;;0.06;
21/12/20 05:00;Brindisi - Casale;;20.02;17;;5.29;4.18;;36.46;0.55;
21/12/20 06:00;Brindisi - Casale;;20.02;17;;10.15;8.91;;37.27;0.53;
21/12/20 07:00;Brindisi - Casale;;20.02;17;;6.85;5.74;;52.52;0.46;
21/12/20 08:00;Brindisi - Casale;;20.02;17;;19.96;14.67;;42.25;0.36;
21/12/20 09:00;Brindisi - Casale;;20.02;17;;65.8;39.65;;12.24;1.01;
21/12/20 10:00;Brindisi - Casale;;20.02;17;;30.84;22.36;;23.96;0.87;
21/12/20 11:00;Brindisi - Casale;;20.02;17;;21.87;16.55;;28.48;0.91;
21/12/20 12:00;Brindisi - Casale;;20.02;17;;16.82;11.27;;43.25;0.77;
21/12/20 13:00;Brindisi - Casale;;20.02;17;;16.21;9.59;;49.52;0.64;
21/12/20 14:00;Brindisi - Casale;;20.02;17;;14.59;10.06;;52.09;0.59;
21/12/20 15:00;Brindisi - Casale;;20.02;17;;13.78;11.31;;52.34;0.51;
21/12/20 16:00;Brindisi - Casale;;20.02;17;;13.11;10.48;;54.8;0.05;
21/12/20 17:00;Brindisi - Casale;;20.02;17;;10.57;9.19;;52.51;0.45;
21/12/20 18:00;Brindisi - Casale;;20.02;17;;15.61;13.99;;48.59;0.45;
21/12/20 19:00;Brindisi - Casale;;20.02;17;;18.94;15.98;;44.13;0.09;
21/12/20 20:00;Brindisi - Casale;;20.02;17;;57.61;42.37;;18.69;0.94;
21/12/20 21:00;Brindisi - Casale;;20.02;17;;54.31;40.01;;17.03;1.54;
21/12/20 22:00;Brindisi - Casale;;20.02;17;;22.55;18.06;;27.86;1.57;
21/12/20 23:00;Brindisi - Casale;;20.02;17;;25.94;22.18;;22.42;1.22;
22/12/20 00:00;Brindisi - Casale;;20.02;17;;18.91;16.22;;22.01;1.33;
22/12/20 01:00;Brindisi - Casale;;38.8;33.6;;14.02;11.09;;25.49;1.48;
22/12/20 02:00;Brindisi - Casale;;38.8;33.6;;10.97;9.19;;29.99;1.45;
22/12/20 03:00;Brindisi - Casale;;38.8;33.6;;9.31;7.85;;33.73;1.19;
22/12/20 04:00;Brindisi - Casale;;38.8;33.6;;8.74;7.51;;28.2;1.23;
22/12/20 05:00;Brindisi - Casale;;38.8;33.6;;10.11;8.77;;27.82;1.19;
22/12/20 06:00;Brindisi - Casale;;38.8;33.6;;18.22;15.06;;17.04;1.17;
22/12/20 07:00;Brindisi - Casale;;38.8;33.6;;32.14;24.03;;13.59;1.06;
22/12/20 08:00;Brindisi - Casale;;38.8;33.6;;68.91;40.11;;4.72;1.11;
22/12/20 09:00;Brindisi - Casale;;38.8;33.6;;105.7;44.98;;4.07;1.38;
22/12/20 10:00;Brindisi - Casale;;38.8;33.6;;89.45;41.71;;9.01;1.54;
22/12/20 11:00;Brindisi - Casale;;38.8;33.6;;43.69;21.46;;32.07;1.21;
22/12/20 12:00;Brindisi - Casale;;38.8;33.6;;46.97;18.91;;38.47;0.92;
22/12/20 13:00;Brindisi - Casale;;38.8;33.6;;27.01;15.49;;49.42;0.82;
22/12/20 14:00;Brindisi - Casale;;38.8;33.6;;18.72;15;;54.49;0.74;
22/12/20 15:00;Brindisi - Casale;;38.8;33.6;;12.22;9.09;;63.73;0.06;
22/12/20 16:00;Brindisi - Casale;;38.8;33.6;;13.04;11.31;;64.03;0.64;
22/12/20 17:00;Brindisi - Casale;;38.8;33.6;;16.67;14.57;;49.14;0.63;
22/12/20 18:00;Brindisi - Casale;;38.8;33.6;;48.03;40.7;;23.43;0.94;
22/12/20 19:00;Brindisi - Casale;;38.8;33.6;;73.11;57.02;;8.12;1.44;
22/12/20 20:00;Brindisi - Casale;;38.8;33.6;;60.74;50.08;;13.55;1.05;
22/12/20 21:00;Brindisi - Casale;;38.8;33.6;;58.41;44.56;;9.32;1.92;
22/12/20 22:00;Brindisi - Casale;;38.8;33.6;;52.07;37.93;;9.35;2.47;
22/12/20 23:00;Brindisi - Casale;;38.8;33.6;;40.7;33.95;;12.77;2.56;
23/12/20 00:00;Brindisi - Casale;;38.8;33.6;;24.34;20.18;;20.19;2.36;
23/12/20 01:00;Brindisi - Casale;;51.7;45.7;;19.18;16.26;;17.78;2.19;
23/12/20 02:00;Brindisi - Casale;;51.7;45.7;;17.05;14.76;;19.48;2.31;
23/12/20 03:00;Brindisi - Casale;;51.7;45.7;;;;;20.52;1.97;
23/12/20 04:00;Brindisi - Casale;;51.7;45.7;;14.67;12.95;;;2.02;
23/12/20 05:00;Brindisi - Casale;;51.7;45.7;;13.07;12.09;;22.94;1.89;
23/12/20 06:00;Brindisi - Casale;;51.7;45.7;;19.52;17.12;;18.12;1.81;
23/12/20 07:00;Brindisi - Casale;;51.7;45.7;;26.24;23.22;;16.66;1.53;
23/12/20 08:00;Brindisi - Casale;;51.7;45.7;;63.45;39.41;;6.31;1.53;
23/12/20 09:00;Brindisi - Casale;;51.7;45.7;;63.43;35.16;;7.17;1.55;
23/12/20 10:00;Brindisi - Casale;;51.7;45.7;;44.55;26.14;;23.13;1.41;
23/12/20 11:00;Brindisi - Casale;;51.7;45.7;;34.16;17.92;;40.04;1.09;
23/12/20 12:00;Brindisi - Casale;;51.7;45.7;;32.22;15.46;;46.77;0.79;
23/12/20 13:00;Brindisi - Casale;;51.7;45.7;;27.47;14.62;;52.91;0.65;
23/12/20 14:00;Brindisi - Casale;;51.7;45.7;;13.04;10.03;;59.94;0.58;
23/12/20 15:00;Brindisi - Casale;;51.7;45.7;;14.12;11.77;;57.49;0.48;
23/12/20 16:00;Brindisi - Casale;;51.7;45.7;;13.03;11.57;;57.98;0.49;
23/12/20 17:00;Brindisi - Casale;;51.7;45.7;;16.71;15.14;;45.35;0.58;
23/12/20 18:00;Brindisi - Casale;;51.7;45.7;;28.67;26.24;;31.34;0.94;
23/12/20 19:00;Brindisi - Casale;;51.7;45.7;;210.11;72.39;;5.25;1.53;
23/12/20 20:00;Brindisi - Casale;;51.7;45.7;;235.6;84.83;;2.47;2.54;
23/12/20 21:00;Brindisi - Casale;;51.7;45.7;;88.7;58.41;;4.55;2.46;
23/12/20 22:00;Brindisi - Casale;;51.7;45.7;;93.07;56.8;;4.02;2.52;
23/12/20 23:00;Brindisi - Casale;;51.7;45.7;;125.66;63.52;;5.75;3.08;
24/12/20 00:00;Brindisi - Casale;;51.7;45.7;;57.27;41.44;;13.78;3.42;
24/12/20 01:00;Brindisi - Casale;;27.3;23.08;;24.28;20.02;;18.18;2.73;
24/12/20 02:00;Brindisi - Casale;;27.3;23.08;;17.43;14.55;;25.2;1.97;
24/12/20 03:00;Brindisi - Casale;;27.3;23.08;;12.96;11;;34.82;1.52;
24/12/20 04:00;Brindisi - Casale;;27.3;23.08;;15.24;13.14;;33.25;1.22;
24/12/20 05:00;Brindisi - Casale;;27.3;23.08;;15.59;13.87;;29.29;1.16;
24/12/20 06:00;Brindisi - Casale;;27.3;23.08;;15.76;13.82;;31.19;1.04;
24/12/20 07:00;Brindisi - Casale;;27.3;23.08;;20.54;18.05;;34.61;1.07;
24/12/20 08:00;Brindisi - Casale;;27.3;23.08;;29.2;25.13;;29.79;0.96;
24/12/20 09:00;Brindisi - Casale;;27.3;23.08;;36.24;27.57;;23.28;1.02;
24/12/20 10:00;Brindisi - Casale;;27.3;23.08;;45.11;25.29;;22.52;1.26;
24/12/20 11:00;Brindisi - Casale;;27.3;23.08;;30.86;17.07;;31.43;1.42;
24/12/20 12:00;Brindisi - Casale;;27.3;23.08;;36.08;16.78;;36.74;0.96;
24/12/20 13:00;Brindisi - Casale;;27.3;23.08;;36.64;16.05;;42.23;0.08;
24/12/20 14:00;Brindisi - Casale;;27.3;23.08;;16.43;11.39;;55.13;0.59;
24/12/20 15:00;Brindisi - Casale;;27.3;23.08;;13.31;9.21;;59.81;0.53;
24/12/20 16:00;Brindisi - Casale;;27.3;23.08;;14.02;11.19;;56.11;0.04;
24/12/20 17:00;Brindisi - Casale;;27.3;23.08;;19.97;16.92;;46.02;0.58;
24/12/20 18:00;Brindisi - Casale;;27.3;23.08;;24.1;19.95;;43.3;1;
24/12/20 19:00;Brindisi - Casale;;27.3;23.08;;25.63;20.96;;42.62;1.37;
24/12/20 20:00;Brindisi - Casale;;27.3;23.08;;26.54;21.28;;41.74;1.42;
24/12/20 21:00;Brindisi - Casale;;27.3;23.08;;22.79;18.16;;44.26;1.59;
24/12/20 22:00;Brindisi - Casale;;27.3;23.08;;18.84;14.72;;43.55;1.65;
24/12/20 23:00;Brindisi - Casale;;27.3;23.08;;16.76;13.38;;39.3;1.65;
25/12/20 00:00;Brindisi - Casale;;27.3;23.08;;11.79;9.35;;41.75;1.68;
25/12/20 01:00;Brindisi - Casale;;21.02;16.01;;9.35;7.61;;42.55;1.45;
25/12/20 02:00;Brindisi - Casale;;21.02;16.01;;6.62;4.94;;48.66;1.16;
25/12/20 03:00;Brindisi - Casale;;21.02;16.01;;;;;54.27;0.77;
25/12/20 04:00;Brindisi - Casale;;21.02;16.01;;4.37;3.37;;;0.55;
25/12/20 05:00;Brindisi - Casale;;21.02;16.01;;4.57;3.66;;49.2;0.33;
25/12/20 06:00;Brindisi - Casale;;21.02;16.01;;5.25;4.22;;42.29;0.37;
25/12/20 07:00;Brindisi - Casale;;21.02;16.01;;7.35;5.09;;46.05;0.33;
25/12/20 08:00;Brindisi - Casale;;21.02;16.01;;8.48;6.69;;48.28;0.29;
25/12/20 09:00;Brindisi - Casale;;21.02;16.01;;8.96;6.87;;46.63;0.29;
25/12/20 10:00;Brindisi - Casale;;21.02;16.01;;15.04;10.54;;43.36;0.31;
25/12/20 11:00;Brindisi - Casale;;21.02;16.01;;15.73;8.73;;51.1;0.38;
25/12/20 12:00;Brindisi - Casale;;21.02;16.01;;15.07;8.27;;59.56;0.38;
25/12/20 13:00;Brindisi - Casale;;21.02;16.01;;15.06;9.25;;63;0.38;
25/12/20 14:00;Brindisi - Casale;;21.02;16.01;;12.16;8.03;;68.45;0.48;
25/12/20 15:00;Brindisi - Casale;;21.02;16.01;;8.59;6.16;;67.16;0.58;
25/12/20 16:00;Brindisi - Casale;;21.02;16.01;;10.35;7.75;;63.52;0.59;
25/12/20 17:00;Brindisi - Casale;;21.02;16.01;;10.08;8.38;;61.65;0.61;
25/12/20 18:00;Brindisi - Casale;;21.02;16.01;;14.09;11.17;;54.42;0.86;
25/12/20 19:00;Brindisi - Casale;;21.02;16.01;;16.87;13.35;;45.7;0.94;
25/12/20 20:00;Brindisi - Casale;;21.02;16.01;;18.72;15.12;;43.8;1.22;
25/12/20 21:00;Brindisi - Casale;;21.02;16.01;;23.61;19.22;;33.78;1.45;
25/12/20 22:00;Brindisi - Casale;;21.02;16.01;;19.45;15.79;;37.85;1.45;
25/12/20 23:00;Brindisi - Casale;;21.02;16.01;;14.47;11.86;;41.35;1.47;
26/12/20 00:00;Brindisi - Casale;;21.02;16.01;;12.65;10.55;;41.33;1.24;
26/12/20 01:00;Brindisi - Casale;;11.05;7.04;;7.47;5.94;;50.05;0.98;
26/12/20 02:00;Brindisi - Casale;;11.05;7.04;;6.45;5.12;;50.31;0.72;
26/12/20 03:00;Brindisi - Casale;;11.05;7.04;;5.52;4.29;;47.08;0.52;
26/12/20 04:00;Brindisi - Casale;;11.05;7.04;;4.66;3.52;;53.48;0.46;
26/12/20 05:00;Brindisi - Casale;;11.05;7.04;;4.41;3.33;;63.62;0.27;
26/12/20 06:00;Brindisi - Casale;;11.05;7.04;;5.12;4.08;;64.8;0.19;
26/12/20 07:00;Brindisi - Casale;;11.05;7.04;;7.55;6.04;;62.38;0.16;
26/12/20 08:00;Brindisi - Casale;;11.05;7.04;;9.93;8.35;;60.18;0.14;
26/12/20 09:00;Brindisi - Casale;;11.05;7.04;;11.06;9.07;;55.94;0.18;
26/12/20 10:00;Brindisi - Casale;;11.05;7.04;;16.77;13.48;;48.34;0.32;
26/12/20 11:00;Brindisi - Casale;;11.05;7.04;;10.61;8.26;;48.12;0.41;
26/12/20 12:00;Brindisi - Casale;;11.05;7.04;;6;4.25;;50.39;0.34;
26/12/20 13:00;Brindisi - Casale;;11.05;7.04;;4.42;2.85;;59.27;0.26;
26/12/20 14:00;Brindisi - Casale;;11.05;7.04;;3.72;2.41;;62.22;0.21;
26/12/20 15:00;Brindisi - Casale;;11.05;7.04;;3.92;2.75;;60.92;0.19;
26/12/20 16:00;Brindisi - Casale;;11.05;7.04;;3.94;2.83;;61.59;0.17;
26/12/20 17:00;Brindisi - Casale;;11.05;7.04;;5.97;4.61;;58.23;0.02;
26/12/20 18:00;Brindisi - Casale;;11.05;7.04;;5.97;4.73;;55.54;0.32;
26/12/20 19:00;Brindisi - Casale;;11.05;7.04;;9.69;7.66;;51.97;0.04;
26/12/20 20:00;Brindisi - Casale;;11.05;7.04;;7.88;6.12;;51.76;0.47;
26/12/20 21:00;Brindisi - Casale;;11.05;7.04;;7.72;5.91;;47.88;0.66;
26/12/20 22:00;Brindisi - Casale;;11.05;7.04;;3.45;2.36;;61.08;0.48;
26/12/20 23:00;Brindisi - Casale;;11.05;7.04;;5.93;4.62;;51.38;0.25;
27/12/20 00:00;Brindisi - Casale;;11.05;7.04;;6.82;5.29;;45.09;0.42;
27/12/20 01:00;Brindisi - Casale;;10;8.09;;6.74;5.27;;43.84;0.44;
27/12/20 02:00;Brindisi - Casale;;10;8.09;;4.09;3.87;;48.09;0.38;
27/12/20 03:00;Brindisi - Casale;;10;8.09;;;;;46.74;0.32;
27/12/20 04:00;Brindisi - Casale;;10;8.09;;3.98;2.95;;;0.26;
27/12/20 05:00;Brindisi - Casale;;10;8.09;;3.86;2.66;;55.8;0.19;
27/12/20 06:00;Brindisi - Casale;;10;8.09;;3.05;2.08;;61.08;0.16;
27/12/20 07:00;Brindisi - Casale;;10;8.09;;4.22;2.09;;52.02;0.15;
27/12/20 08:00;Brindisi - Casale;;10;8.09;;5.57;3.68;;53.61;0.21;
27/12/20 09:00;Brindisi - Casale;;10;8.09;;6.09;5.12;;58.25;0.17;
27/12/20 10:00;Brindisi - Casale;;10;8.09;;8.42;6.76;;54.62;0.02;
27/12/20 11:00;Brindisi - Casale;;10;8.09;;11.69;8.51;;36.43;0.26;
27/12/20 12:00;Brindisi - Casale;;10;8.09;;11.06;7.55;;41.48;0.03;
27/12/20 13:00;Brindisi - Casale;;10;8.09;;10.93;7.08;;43.13;0.41;
27/12/20 14:00;Brindisi - Casale;;10;8.09;;11.89;8.29;;50.87;0.49;
27/12/20 15:00;Brindisi - Casale;;10;8.09;;9.54;6.87;;52.03;0.56;
27/12/20 16:00;Brindisi - Casale;;10;8.09;;11.58;8.46;;44.98;0.57;
27/12/20 17:00;Brindisi - Casale;;10;8.09;;12.18;9.35;;39.15;0.62;
27/12/20 18:00;Brindisi - Casale;;10;8.09;;13.75;10.07;;35.9;0.74;
27/12/20 19:00;Brindisi - Casale;;10;8.09;;16;13.07;;32.55;0.84;
27/12/20 20:00;Brindisi - Casale;;10;8.09;;23.43;19.14;;23.43;1.05;
27/12/20 21:00;Brindisi - Casale;;10;8.09;;40.49;31.09;;14.57;1.55;
