Data;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;Benzene
01/11/20 08:00;Altamura - Via Santeramo;0;20;14;7.43;41.02;29.51;;34.96;
01/11/20 09:00;Altamura - Via Santeramo;0;20;14;2.93;19.58;15.04;;54.61;
01/11/20 10:00;Altamura - Via Santeramo;0;20;14;4.35;25.32;18.57;;56.57;
01/11/20 11:00;Altamura - Via Santeramo;0;20;14;4.64;26.48;19.28;;59.65;
01/11/20 12:00;Altamura - Via Santeramo;0;20;14;7.49;33.41;21.84;;62.73;
01/11/20 13:00;Altamura - Via Santeramo;0;20;14;8.96;41.22;27.36;;65.64;
01/11/20 14:00;Altamura - Via Santeramo;0;20;14;4.54;23.40;16.36;;75.12;
01/11/20 15:00;Altamura - Via Santeramo;0;20;14;2.10;14.67;11.41;;81.26;
01/11/20 16:00;Altamura - Via Santeramo;0;20;14;2.30;18.79;15.20;;72.61;
01/11/20 17:00;Altamura - Via Santeramo;0;20;14;2.84;26.98;22.53;;59.63;
01/11/20 18:00;Altamura - Via Santeramo;0;20;14;3.14;32.32;27.39;;52.60;
01/11/20 19:00;Altamura - Via Santeramo;0;20;14;4.68;39.60;32.28;;44.49;
01/11/20 20:00;Altamura - Via Santeramo;0;20;14;6.58;46.14;35.89;;38.64;
01/11/20 21:00;Altamura - Via Santeramo;0;20;14;7.27;62.43;51.06;;23.21;
01/11/20 22:00;Altamura - Via Santeramo;0;20;14;2.75;39.87;35.51;;39.33;
01/11/20 23:00;Altamura - Via Santeramo;0;20;14;10.28;64.68;48.72;;13.70;
02/11/20 00:00;Altamura - Via Santeramo;0;20;14;2.50;22.82;18.91;;32.93;
02/11/20 01:00;Altamura - Via Santeramo;0;21;14;1.48;13.68;11.36;;38.09;
02/11/20 02:00;Altamura - Via Santeramo;0;21;14;1.17;9.70;7.87;;38.63;
02/11/20 03:00;Altamura - Via Santeramo;0;21;14;1.06;7.22;5.57;;46.90;
02/11/20 04:00;Altamura - Via Santeramo;0;21;14;0.92;6.36;4.92;;50.18;
02/11/20 05:00;Altamura - Via Santeramo;0;21;14;1.06;6.79;5.13;;51.47;
02/11/20 06:00;Altamura - Via Santeramo;0;21;14;1.53;12.00;9.62;;49.77;
02/11/20 07:00;Altamura - Via Santeramo;0;21;14;6.05;39.15;29.76;;28.88;
02/11/20 08:00;Altamura - Via Santeramo;0;21;14;6.05;38.93;29.53;;32.45;
02/11/20 09:00;Altamura - Via Santeramo;0;21;14;14.00;50.58;28.99;;32.92;
02/11/20 10:00;Altamura - Via Santeramo;0;21;14;7.06;31.55;20.64;;47.35;
02/11/20 11:00;Altamura - Via Santeramo;0;21;14;6.83;30.82;20.25;;50.51;
02/11/20 12:00;Altamura - Via Santeramo;0;21;14;3.65;16.93;11.28;;64.81;
02/11/20 13:00;Altamura - Via Santeramo;0;21;14;5.52;25.73;17.20;;59.45;
02/11/20 14:00;Altamura - Via Santeramo;0;21;14;5.16;23.41;15.45;;60.95;
02/11/20 15:00;Altamura - Via Santeramo;0;21;14;4.55;25.21;18.17;;58.87;
02/11/20 16:00;Altamura - Via Santeramo;0;21;14;8.00;39.96;27.57;;53.91;
02/11/20 17:00;Altamura - Via Santeramo;0;21;14;8.29;45.68;32.84;;45.71;
02/11/20 18:00;Altamura - Via Santeramo;0;21;14;11.53;65.82;47.94;;25.76;
02/11/20 19:00;Altamura - Via Santeramo;0;21;14;14.93;82.36;59.22;;12.62;
02/11/20 20:00;Altamura - Via Santeramo;0;21;14;11.22;65.70;48.29;;18.49;
02/11/20 21:00;Altamura - Via Santeramo;0;21;14;6.90;50.12;39.38;;23.73;
02/11/20 22:00;Altamura - Via Santeramo;0;21;14;29.19;105.82;60.82;;2.92;
02/11/20 23:00;Altamura - Via Santeramo;0;21;14;27.25;102.57;60.53;;3.82;
03/11/20 00:00;Altamura - Via Santeramo;0;21;14;5.04;55.05;47.13;;19.21;
03/11/20 01:00;Altamura - Via Santeramo;0;20;13;1.35;23.46;21.30;;41.76;
03/11/20 02:00;Altamura - Via Santeramo;0;20;13;1.23;13.29;11.36;;;
03/11/20 03:00;Altamura - Via Santeramo;0;20;13;0.93;10.21;8.75;;47.53;
03/11/20 04:00;Altamura - Via Santeramo;0;20;13;;;;;44.69;
03/11/20 05:00;Altamura - Via Santeramo;0;20;13;1.01;8.46;6.89;;47.70;
03/11/20 06:00;Altamura - Via Santeramo;0;20;13;1.10;12.42;10.69;;41.40;
03/11/20 07:00;Altamura - Via Santeramo;0;20;13;3.24;37.33;32.24;;25.44;
03/11/20 08:00;Altamura - Via Santeramo;0;20;13;7.84;47.29;35.12;;21.47;
03/11/20 09:00;Altamura - Via Santeramo;0;20;13;13.79;57.49;36.19;;25.71;
03/11/20 10:00;Altamura - Via Santeramo;0;20;13;7.27;36.63;25.38;;44.04;
03/11/20 11:00;Altamura - Via Santeramo;0;20;13;6.57;32.02;21.85;;55.02;
03/11/20 12:00;Altamura - Via Santeramo;0;20;13;5.02;25.31;17.54;;60.92;
03/11/20 13:00;Altamura - Via Santeramo;0;20;13;5.28;26.97;18.80;;60.73;
03/11/20 14:00;Altamura - Via Santeramo;0;20;13;4.54;25.20;18.17;;61.99;
03/11/20 15:00;Altamura - Via Santeramo;0;20;13;5.07;29.81;21.95;;60.87;
03/11/20 16:00;Altamura - Via Santeramo;0;20;13;6.88;42.92;32.23;;52.79;
03/11/20 17:00;Altamura - Via Santeramo;0;20;13;10.34;61.95;45.91;;36.11;
03/11/20 18:00;Altamura - Via Santeramo;0;20;13;20.24;90.46;59.17;;19.22;
03/11/20 19:00;Altamura - Via Santeramo;0;20;13;18.10;84.94;56.94;;20.34;
03/11/20 20:00;Altamura - Via Santeramo;0;20;13;8.53;59.89;46.62;;29.32;
03/11/20 21:00;Altamura - Via Santeramo;0;20;13;9.91;62.87;47.48;;28.30;
03/11/20 22:00;Altamura - Via Santeramo;0;20;13;4.37;31.73;24.92;;43.29;
03/11/20 23:00;Altamura - Via Santeramo;0;20;13;1.97;17.36;14.28;;49.93;
04/11/20 00:00;Altamura - Via Santeramo;0;20;13;1.62;18.36;15.81;;41.27;
04/11/20 01:00;Altamura - Via Santeramo;0;13;8;1.25;13.59;11.63;;49.39;
04/11/20 02:00;Altamura - Via Santeramo;0;13;8;1.02;8.95;7.35;;52.42;
04/11/20 03:00;Altamura - Via Santeramo;0;13;8;0.82;7.12;5.83;;53.31;
04/11/20 04:00;Altamura - Via Santeramo;0;13;8;0.78;6.04;4.82;;53.02;
04/11/20 05:00;Altamura - Via Santeramo;0;13;8;0.76;6.12;4.93;;48.29;
04/11/20 06:00;Altamura - Via Santeramo;0;13;8;1.43;13.56;11.32;;41.06;
04/11/20 07:00;Altamura - Via Santeramo;0;13;8;2.66;35.85;31.65;;25.88;
04/11/20 08:00;Altamura - Via Santeramo;0;13;8;6.57;40.18;29.99;;29.21;
04/11/20 09:00;Altamura - Via Santeramo;0;13;8;17.06;61.00;34.71;;25.98;
04/11/20 10:00;Altamura - Via Santeramo;0;13;8;5.38;27.81;19.47;;51.21;
04/11/20 11:00;Altamura - Via Santeramo;0;13;8;6.22;29.56;19.93;;55.24;
04/11/20 12:00;Altamura - Via Santeramo;0;13;8;8.50;35.36;22.24;;57.84;
04/11/20 13:00;Altamura - Via Santeramo;0;13;8;5.69;28.19;19.38;;59.15;
04/11/20 14:00;Altamura - Via Santeramo;0;13;8;4.31;23.87;17.19;;63.66;
04/11/20 15:00;Altamura - Via Santeramo;0;13;8;5.72;28.03;19.18;;60.98;
04/11/20 16:00;Altamura - Via Santeramo;0;13;8;9.26;46.21;31.87;;45.42;
04/11/20 17:00;Altamura - Via Santeramo;0;13;8;12.17;58.85;40.03;;33.43;
04/11/20 18:00;Altamura - Via Santeramo;0;13;8;18.25;78.57;50.38;;21.03;
04/11/20 19:00;Altamura - Via Santeramo;0;13;8;10.49;63.89;47.62;;19.43;
04/11/20 20:00;Altamura - Via Santeramo;0;13;8;10.35;63.99;47.91;;21.78;
04/11/20 21:00;Altamura - Via Santeramo;0;13;8;9.15;59.94;45.73;;24.98;
04/11/20 22:00;Altamura - Via Santeramo;0;13;8;2.40;31.17;27.38;;40.42;
04/11/20 23:00;Altamura - Via Santeramo;0;13;8;2.10;23.73;20.42;;43.97;
05/11/20 00:00;Altamura - Via Santeramo;0;13;8;1.90;15.98;13.01;;49.68;
05/11/20 01:00;Altamura - Via Santeramo;0;19;13;1.28;11.51;9.51;;52.33;
05/11/20 02:00;Altamura - Via Santeramo;0;19;13;1.03;7.27;5.66;;;
05/11/20 03:00;Altamura - Via Santeramo;0;19;13;0.89;5.68;4.31;;52.09;
05/11/20 04:00;Altamura - Via Santeramo;0;19;13;;;;;51.69;
05/11/20 05:00;Altamura - Via Santeramo;0;19;13;1.07;8.07;6.41;;45.18;
05/11/20 06:00;Altamura - Via Santeramo;0;19;13;1.36;13.13;10.99;;36.02;
05/11/20 07:00;Altamura - Via Santeramo;0;19;13;5.13;33.61;25.65;;26.59;
05/11/20 08:00;Altamura - Via Santeramo;0;19;13;5.66;34.25;25.47;;29.78;
05/11/20 09:00;Altamura - Via Santeramo;0;19;13;9.41;39.62;25.10;;27.90;
05/11/20 10:00;Altamura - Via Santeramo;0;19;13;10.55;41.11;24.82;;27.36;
05/11/20 11:00;Altamura - Via Santeramo;0;19;13;7.78;31.09;19.09;;47.84;
05/11/20 12:00;Altamura - Via Santeramo;0;19;13;5.17;25.78;17.77;;50.87;
05/11/20 13:00;Altamura - Via Santeramo;0;19;13;5.19;25.35;17.33;;52.23;
05/11/20 14:00;Altamura - Via Santeramo;0;19;13;5.40;29.20;20.84;;47.97;
05/11/20 15:00;Altamura - Via Santeramo;0;19;13;4.29;25.81;19.14;;50.15;
05/11/20 16:00;Altamura - Via Santeramo;0;19;13;5.54;31.22;22.63;;40.90;
05/11/20 17:00;Altamura - Via Santeramo;0;19;13;5.92;33.90;24.71;;34.47;
05/11/20 18:00;Altamura - Via Santeramo;0;19;13;8.07;40.51;28.02;;26.59;
05/11/20 19:00;Altamura - Via Santeramo;0;19;13;12.07;50.90;32.26;;21.80;
05/11/20 20:00;Altamura - Via Santeramo;0;19;13;9.60;44.17;29.33;;23.38;
05/11/20 21:00;Altamura - Via Santeramo;0;19;13;12.06;52.56;33.93;;18.12;
05/11/20 22:00;Altamura - Via Santeramo;0;19;13;4.44;25.42;18.54;;31.12;
05/11/20 23:00;Altamura - Via Santeramo;0;19;13;2.08;14.95;11.71;;38.20;
06/11/20 00:00;Altamura - Via Santeramo;0;19;13;2.88;18.35;13.87;;30.69;
06/11/20 01:00;Altamura - Via Santeramo;0;15;9;2.16;14.26;10.90;;30.02;
06/11/20 02:00;Altamura - Via Santeramo;0;15;9;1.63;9.70;7.17;;32.62;
06/11/20 03:00;Altamura - Via Santeramo;0;15;9;1.44;7.90;5.67;;33.34;
06/11/20 04:00;Altamura - Via Santeramo;0;15;9;0.99;7.22;5.67;;32.42;
06/11/20 05:00;Altamura - Via Santeramo;0;15;9;1.20;7.43;5.57;;31.52;
06/11/20 06:00;Altamura - Via Santeramo;0;15;9;1.62;11.59;9.06;;26.59;
06/11/20 07:00;Altamura - Via Santeramo;0;15;9;4.89;22.38;14.83;;20.03;
06/11/20 08:00;Altamura - Via Santeramo;0;15;9;6.86;28.85;18.25;;17.93;
06/11/20 09:00;Altamura - Via Santeramo;0;15;9;17.60;50.28;23.20;;16.41;
06/11/20 10:00;Altamura - Via Santeramo;0;15;9;12.78;43.73;24.03;;18.30;
06/11/20 11:00;Altamura - Via Santeramo;0;15;9;11.75;40.01;21.90;;22.78;
06/11/20 12:00;Altamura - Via Santeramo;0;15;9;12.34;41.78;22.76;;26.01;
06/11/20 13:00;Altamura - Via Santeramo;0;15;9;10.78;40.17;23.55;;30.46;
06/11/20 14:00;Altamura - Via Santeramo;0;15;9;7.55;30.44;18.78;;40.10;
06/11/20 15:00;Altamura - Via Santeramo;0;15;9;5.15;23.65;15.70;;42.38;
06/11/20 16:00;Altamura - Via Santeramo;0;15;9;8.48;33.10;20.01;;38.01;
06/11/20 17:00;Altamura - Via Santeramo;0;15;9;7.00;32.84;22.02;;33.49;
06/11/20 18:00;Altamura - Via Santeramo;0;15;9;13.22;52.00;31.59;;21.93;
06/11/20 19:00;Altamura - Via Santeramo;0;15;9;16.78;58.26;32.40;;22.02;
06/11/20 20:00;Altamura - Via Santeramo;0;15;9;12.80;50.83;31.07;;20.46;
06/11/20 21:00;Altamura - Via Santeramo;0;15;9;10.88;46.88;30.07;;14.82;
06/11/20 22:00;Altamura - Via Santeramo;0;15;9;7.95;36.59;24.30;;17.62;
06/11/20 23:00;Altamura - Via Santeramo;0;15;9;3.82;19.23;13.32;;25.99;
07/11/20 00:00;Altamura - Via Santeramo;0;15;9;1.52;9.20;6.84;;30.86;
07/11/20 01:00;Altamura - Via Santeramo;0;12;8;1.38;7.03;4.89;;34.32;
07/11/20 02:00;Altamura - Via Santeramo;0;12;8;1.06;5.75;4.11;;;
07/11/20 03:00;Altamura - Via Santeramo;0;12;8;1.02;5.17;3.60;;35.80;
07/11/20 04:00;Altamura - Via Santeramo;0;12;8;;;;;39.36;
07/11/20 05:00;Altamura - Via Santeramo;0;12;8;;;;;40.95;
07/11/20 06:00;Altamura - Via Santeramo;0;12;8;;;;;40.62;
07/11/20 07:00;Altamura - Via Santeramo;0;12;8;;;;;33.85;
07/11/20 08:00;Altamura - Via Santeramo;0;12;8;;;;;30.81;
07/11/20 09:00;Altamura - Via Santeramo;0;12;8;;;;;26.49;
07/11/20 10:00;Altamura - Via Santeramo;0;12;8;;;;;33.17;
07/11/20 11:00;Altamura - Via Santeramo;0;12;8;;;;;36.03;
07/11/20 12:00;Altamura - Via Santeramo;0;12;8;;;;;37.90;
07/11/20 13:00;Altamura - Via Santeramo;0;12;8;;;;;40.33;
07/11/20 14:00;Altamura - Via Santeramo;0;12;8;;;;;44.69;
07/11/20 15:00;Altamura - Via Santeramo;0;12;8;;;;;52.54;
07/11/20 16:00;Altamura - Via Santeramo;0;12;8;;;;;43.63;
07/11/20 17:00;Altamura - Via Santeramo;0;12;8;;;;;33.42;
07/11/20 18:00;Altamura - Via Santeramo;0;12;8;;;;;22.44;
07/11/20 19:00;Altamura - Via Santeramo;0;12;8;;;;;20.08;
07/11/20 20:00;Altamura - Via Santeramo;0;12;8;;;;;22.46;
07/11/20 21:00;Altamura - Via Santeramo;0;12;8;;;;;24.16;
07/11/20 22:00;Altamura - Via Santeramo;0;12;8;;;;;19.48;
07/11/20 23:00;Altamura - Via Santeramo;0;12;8;;;;;31.44;
08/11/20 00:00;Altamura - Via Santeramo;0;12;8;;;;;40.83;
08/11/20 01:00;Altamura - Via Santeramo;0;14;11;;;;;43.47;
08/11/20 02:00;Altamura - Via Santeramo;0;14;11;;;;;53.79;
08/11/20 03:00;Altamura - Via Santeramo;0;14;11;;;;;45.11;
08/11/20 04:00;Altamura - Via Santeramo;0;14;11;;;;;39.04;
08/11/20 05:00;Altamura - Via Santeramo;0;14;11;;;;;43.38;
08/11/20 06:00;Altamura - Via Santeramo;0;14;11;;;;;37.47;
08/11/20 07:00;Altamura - Via Santeramo;0;14;11;;;;;39.69;
08/11/20 08:00;Altamura - Via Santeramo;0;14;11;;;;;45.25;
08/11/20 09:00;Altamura - Via Santeramo;0;14;11;;;;;41.65;
08/11/20 10:00;Altamura - Via Santeramo;0;14;11;;;;;49.64;
08/11/20 11:00;Altamura - Via Santeramo;0;14;11;;;;;53.95;
08/11/20 12:00;Altamura - Via Santeramo;0;14;11;;;;;56.93;
08/11/20 13:00;Altamura - Via Santeramo;0;14;11;;;;;56.88;
08/11/20 14:00;Altamura - Via Santeramo;0;14;11;;;;;58.43;
08/11/20 15:00;Altamura - Via Santeramo;0;14;11;;;;;66.47;
08/11/20 16:00;Altamura - Via Santeramo;0;14;11;;;;;64.24;
08/11/20 17:00;Altamura - Via Santeramo;0;14;11;;;;;47.45;
08/11/20 18:00;Altamura - Via Santeramo;0;14;11;;;;;31.81;
08/11/20 19:00;Altamura - Via Santeramo;0;14;11;;;;;30.36;
08/11/20 20:00;Altamura - Via Santeramo;0;14;11;;;;;32.92;
08/11/20 21:00;Altamura - Via Santeramo;0;14;11;;;;;30.03;
08/11/20 22:00;Altamura - Via Santeramo;0;14;11;;;;;38.60;
08/11/20 23:00;Altamura - Via Santeramo;0;14;11;;;;;52.37;
09/11/20 00:00;Altamura - Via Santeramo;0;14;11;;;;;49.96;
09/11/20 01:00;Altamura - Via Santeramo;0;17;11;;;;;52.56;
09/11/20 02:00;Altamura - Via Santeramo;0;17;11;;;;;;
09/11/20 03:00;Altamura - Via Santeramo;0;17;11;;;;;57.93;
09/11/20 04:00;Altamura - Via Santeramo;0;17;11;;;;;61.93;
09/11/20 05:00;Altamura - Via Santeramo;0;17;11;0.98;6.80;5.28;;59.61;
09/11/20 06:00;Altamura - Via Santeramo;0;17;11;1.38;11.75;9.59;;52.65;
09/11/20 07:00;Altamura - Via Santeramo;0;17;11;4.22;27.78;21.21;;40.49;
09/11/20 08:00;Altamura - Via Santeramo;0;17;11;4.38;29.75;22.93;;37.88;
09/11/20 09:00;Altamura - Via Santeramo;0;17;11;7.70;36.46;24.55;;35.30;
09/11/20 10:00;Altamura - Via Santeramo;0;17;11;6.10;28.92;19.48;;43.70;
09/11/20 11:00;Altamura - Via Santeramo;0;17;11;7.52;32.05;20.44;;47.10;
09/11/20 12:00;Altamura - Via Santeramo;0;17;11;9.63;38.12;23.26;;47.21;
09/11/20 13:00;Altamura - Via Santeramo;0;17;11;6.70;29.81;19.45;;51.65;
09/11/20 14:00;Altamura - Via Santeramo;0;17;11;7.21;33.16;22.01;;52.74;
09/11/20 15:00;Altamura - Via Santeramo;0;17;11;7.85;35.20;23.06;;53.01;
09/11/20 16:00;Altamura - Via Santeramo;0;17;11;5.58;36.95;28.28;;45.84;
09/11/20 17:00;Altamura - Via Santeramo;0;17;11;5.54;46.90;38.26;;31.87;
09/11/20 18:00;Altamura - Via Santeramo;0;17;11;10.78;67.64;50.90;;20.85;
09/11/20 19:00;Altamura - Via Santeramo;0;17;11;16.70;86.11;60.25;;12.76;
09/11/20 20:00;Altamura - Via Santeramo;0;17;11;21.43;90.79;57.68;;11.20;
09/11/20 21:00;Altamura - Via Santeramo;0;17;11;24.62;87.54;49.58;;10.53;
09/11/20 22:00;Altamura - Via Santeramo;0;17;11;16.99;73.37;47.12;;7.07;
09/11/20 23:00;Altamura - Via Santeramo;0;17;11;4.94;35.09;27.40;;28.39;
10/11/20 00:00;Altamura - Via Santeramo;0;17;11;1.54;12.94;10.53;;40.88;
10/11/20 01:00;Altamura - Via Santeramo;0;25;14;1.22;7.67;5.77;;44.22;
10/11/20 02:00;Altamura - Via Santeramo;0;25;14;1.18;7.08;5.24;;45.94;
10/11/20 03:00;Altamura - Via Santeramo;0;25;14;1.11;5.73;4.01;;50.27;
10/11/20 04:00;Altamura - Via Santeramo;0;25;14;1.02;6.30;4.71;;51.15;
10/11/20 05:00;Altamura - Via Santeramo;0;25;14;1.04;7.08;5.46;;50.73;
10/11/20 06:00;Altamura - Via Santeramo;0;25;14;2.70;17.51;13.32;;41.50;
10/11/20 07:00;Altamura - Via Santeramo;0;25;14;5.67;37.50;28.69;;29.89;
10/11/20 08:00;Altamura - Via Santeramo;0;25;14;7.02;41.22;30.33;;23.22;
10/11/20 09:00;Altamura - Via Santeramo;0;25;14;17.78;67.51;40.08;;16.98;
10/11/20 10:00;Altamura - Via Santeramo;0;25;14;9.47;41.01;26.38;;38.36;
10/11/20 11:00;Altamura - Via Santeramo;0;25;14;6.14;29.58;20.08;;50.97;
10/11/20 12:00;Altamura - Via Santeramo;0;25;14;7.63;34.73;22.93;;54.86;
10/11/20 13:00;Altamura - Via Santeramo;0;25;14;8.07;36.88;24.39;;55.99;
10/11/20 14:00;Altamura - Via Santeramo;0;25;14;7.69;38.22;26.31;;61.10;
10/11/20 15:00;Altamura - Via Santeramo;0;25;14;4.54;27.47;20.43;;63.40;
10/11/20 16:00;Altamura - Via Santeramo;0;25;14;13.26;61.88;41.38;;45.98;
10/11/20 17:00;Altamura - Via Santeramo;0;25;14;11.90;64.15;45.71;;34.02;
10/11/20 18:00;Altamura - Via Santeramo;0;25;14;22.50;93.13;58.38;;19.41;
10/11/20 19:00;Altamura - Via Santeramo;0;25;14;15.61;83.30;59.12;;15.50;
10/11/20 20:00;Altamura - Via Santeramo;0;25;14;12.69;79.22;59.51;;13.84;
10/11/20 21:00;Altamura - Via Santeramo;0;25;14;8.80;60.38;46.70;;26.18;
10/11/20 22:00;Altamura - Via Santeramo;0;25;14;6.86;47.77;37.09;;29.05;
10/11/20 23:00;Altamura - Via Santeramo;0;25;14;4.35;34.67;27.88;;30.85;
11/11/20 00:00;Altamura - Via Santeramo;0;25;14;2.97;24.92;20.28;;34.99;
11/11/20 01:00;Altamura - Via Santeramo;0;32;18;1.55;17.27;14.83;;31.54;
11/11/20 02:00;Altamura - Via Santeramo;0;32;18;1.29;9.07;7.07;;;
11/11/20 03:00;Altamura - Via Santeramo;0;32;18;1.08;6.94;5.26;;45.17;
11/11/20 04:00;Altamura - Via Santeramo;0;32;18;;;;;46.36;
11/11/20 05:00;Altamura - Via Santeramo;0;32;18;1.11;8.48;6.74;;47.36;
11/11/20 06:00;Altamura - Via Santeramo;0;32;18;1.42;13.34;11.12;;46.36;
11/11/20 07:00;Altamura - Via Santeramo;0;32;18;3.63;30.39;24.72;;37.71;
11/11/20 08:00;Altamura - Via Santeramo;0;32;18;4.38;35.67;28.84;;29.19;
11/11/20 09:00;Altamura - Via Santeramo;0;32;18;14.62;57.82;35.25;;23.86;
11/11/20 10:00;Altamura - Via Santeramo;0;32;18;7.23;36.25;25.07;;31.82;
11/11/20 11:00;Altamura - Via Santeramo;0;32;18;8.29;37.92;25.10;;41.17;
11/11/20 12:00;Altamura - Via Santeramo;0;32;18;7.35;33.62;22.26;;57.20;
11/11/20 13:00;Altamura - Via Santeramo;0;32;18;7.25;31.45;20.24;;59.92;
11/11/20 14:00;Altamura - Via Santeramo;0;32;18;10.55;43.82;27.53;;56.62;
11/11/20 15:00;Altamura - Via Santeramo;0;32;18;5.83;30.12;21.09;;60.95;
11/11/20 16:00;Altamura - Via Santeramo;0;32;18;10.02;48.19;32.68;;49.25;
11/11/20 17:00;Altamura - Via Santeramo;0;32;18;12.39;60.19;41.02;;36.80;
11/11/20 18:00;Altamura - Via Santeramo;0;32;18;15.65;76.58;52.36;;21.38;
11/11/20 19:00;Altamura - Via Santeramo;0;32;18;13.50;71.16;50.26;;22.77;
11/11/20 20:00;Altamura - Via Santeramo;0;32;18;18.15;79.43;51.39;;24.02;
11/11/20 21:00;Altamura - Via Santeramo;0;32;18;5.13;49.15;41.11;;31.12;
11/11/20 22:00;Altamura - Via Santeramo;0;32;18;14.02;73.46;51.75;;15.89;
11/11/20 23:00;Altamura - Via Santeramo;0;32;18;52.83;148.75;67.47;;1.86;
12/11/20 00:00;Altamura - Via Santeramo;0;32;18;34.24;102.72;50.02;;1.60;
12/11/20 01:00;Altamura - Via Santeramo;0;35;18;12.10;63.63;44.89;;3.81;
12/11/20 02:00;Altamura - Via Santeramo;0;35;18;2.19;28.34;24.88;;17.88;
12/11/20 03:00;Altamura - Via Santeramo;0;35;18;1.49;16.04;13.69;;34.55;
12/11/20 04:00;Altamura - Via Santeramo;0;35;18;1.41;10.12;7.93;;50.86;
12/11/20 05:00;Altamura - Via Santeramo;0;35;18;1.23;9.38;7.47;;52.99;
12/11/20 06:00;Altamura - Via Santeramo;0;35;18;3.52;23.41;17.94;;46.81;
12/11/20 07:00;Altamura - Via Santeramo;0;35;18;12.92;65.99;45.99;;18.93;
12/11/20 08:00;Altamura - Via Santeramo;0;35;18;77.40;177.55;58.63;;8.77;
12/11/20 09:00;Altamura - Via Santeramo;0;35;18;86.84;196.73;63.31;;6.53;
12/11/20 10:00;Altamura - Via Santeramo;0;35;18;16.68;64.81;39.08;;39.44;
12/11/20 11:00;Altamura - Via Santeramo;0;35;18;12.82;52.21;32.42;;40.90;
12/11/20 12:00;Altamura - Via Santeramo;0;35;18;3.97;25.08;18.91;;58.27;
12/11/20 13:00;Altamura - Via Santeramo;0;35;18;5.63;29.38;20.66;;58.26;
12/11/20 14:00;Altamura - Via Santeramo;0;35;18;6.87;33.00;22.37;;57.38;
12/11/20 15:00;Altamura - Via Santeramo;0;35;18;6.60;38.07;27.83;;58.43;
12/11/20 16:00;Altamura - Via Santeramo;0;35;18;10.90;53.82;36.95;;47.44;
12/11/20 17:00;Altamura - Via Santeramo;0;35;18;13.80;67.69;46.34;;35.54;
12/11/20 18:00;Altamura - Via Santeramo;0;35;18;16.48;80.35;54.85;;26.59;
12/11/20 19:00;Altamura - Via Santeramo;0;35;18;29.09;104.41;59.56;;17.41;
12/11/20 20:00;Altamura - Via Santeramo;0;35;18;24.53;95.82;57.97;;16.71;
12/11/20 21:00;Altamura - Via Santeramo;0;35;18;23.73;101.05;64.40;;6.31;
12/11/20 22:00;Altamura - Via Santeramo;0;35;18;6.30;59.30;49.43;;25.89;
12/11/20 23:00;Altamura - Via Santeramo;0;35;18;3.55;36.44;30.87;;48.03;
13/11/20 00:00;Altamura - Via Santeramo;0;35;18;1.59;13.36;10.87;;59.66;
13/11/20 01:00;Altamura - Via Santeramo;0;39;22;1.34;11.42;9.32;;50.49;
13/11/20 02:00;Altamura - Via Santeramo;0;39;22;1.27;10.41;8.43;;;
13/11/20 03:00;Altamura - Via Santeramo;0;39;22;1.10;10.55;8.82;;42.02;
13/11/20 04:00;Altamura - Via Santeramo;0;39;22;;;;;45.03;
13/11/20 05:00;Altamura - Via Santeramo;0;39;22;1.15;11.78;9.98;;41.48;
13/11/20 06:00;Altamura - Via Santeramo;0;39;22;2.02;19.87;16.71;;33.36;
13/11/20 07:00;Altamura - Via Santeramo;0;39;22;6.86;46.54;35.88;;16.45;
13/11/20 08:00;Altamura - Via Santeramo;0;39;22;13.51;67.39;46.49;;10.33;
13/11/20 09:00;Altamura - Via Santeramo;0;39;22;20.03;73.18;42.29;;19.81;
13/11/20 10:00;Altamura - Via Santeramo;0;39;22;7.30;35.19;23.91;;37.97;
13/11/20 11:00;Altamura - Via Santeramo;0;39;22;6.58;30.02;19.84;;53.63;
13/11/20 12:00;Altamura - Via Santeramo;0;39;22;5.68;29.27;20.46;;58.56;
13/11/20 13:00;Altamura - Via Santeramo;0;39;22;7.49;34.66;23.08;;59.54;
13/11/20 14:00;Altamura - Via Santeramo;0;39;22;16.44;70.92;45.53;;36.55;
13/11/20 15:00;Altamura - Via Santeramo;0;39;22;8.97;45.08;31.20;;53.13;
13/11/20 16:00;Altamura - Via Santeramo;0;39;22;9.81;51.37;36.19;;41.49;
13/11/20 17:00;Altamura - Via Santeramo;0;39;22;9.20;55.39;41.11;;35.98;
13/11/20 18:00;Altamura - Via Santeramo;0;39;22;15.52;75.54;51.53;;20.50;
13/11/20 19:00;Altamura - Via Santeramo;0;39;22;26.13;98.64;58.34;;8.82;
13/11/20 20:00;Altamura - Via Santeramo;0;39;22;28.49;109.34;65.38;;7.39;
13/11/20 21:00;Altamura - Via Santeramo;0;39;22;45.51;139.56;69.49;;5.79;
13/11/20 22:00;Altamura - Via Santeramo;0;39;22;11.81;70.87;52.54;;22.90;
13/11/20 23:00;Altamura - Via Santeramo;0;39;22;4.16;51.58;45.01;;24.01;
14/11/20 00:00;Altamura - Via Santeramo;0;39;22;2.31;29.92;26.26;;37.23;
14/11/20 01:00;Altamura - Via Santeramo;0;29;18;1.47;14.71;12.41;;50.26;
14/11/20 02:00;Altamura - Via Santeramo;0;29;18;1.44;21.12;18.84;;27.64;
